src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,MALICIOUS,DNS,LDAP,MSSQL,NTP,NetBIOS,Portmap,SNMP,SSDP,Syn,TFTP,UDP,UDPLag,WebDDoS
10.20.99.60,216.58.197.106,61650,443,6,2021-04-12 22:38:55,14887199.878692627,27.943468442000427,0.40303079483654464,0.20151539741827232,0.20151539741827232,3,3,163,253,55.0,54.0,54.333333333333336,0.4714045207910317,127.0,60.0,84.33333333333333,30.26916289265731,127,54,69.33333333333333,26.138519893487125,683.2222222222222,60,60,20,1,2977439.9757385254,14840152.025222778,30.994415283203125,5931365.181438775,14887199.878692627,14864583.969116211,22615.909576416016,7443599.9393463135,7420984.029769897,14862953.901290894,14840152.025222778,22801.876068115234,7431476.950645447,7408675.074577332,0,0,0,0,1,0,0,0,0,0,0,1.0,69.33333333333333,255,279,0.0,0.0,0.0,0.0,14815937.042236328,22367.95425415039,4954173.32649231,6973320.038630702,0.0,0.0,0.0,0.0,0.0,0.0,54.333333333333336,84.33333333333333,0,3,3,163,253,,,,,,,,,,,,,,
10.20.99.60,172.217.24.74,61661,443,6,2021-04-12 22:38:56,14854915.857315063,28.004197667343064,0.4039066971251404,0.2019533485625702,0.2019533485625702,3,3,163,253,55.0,54.0,54.333333333333336,0.4714045207910317,127.0,60.0,84.33333333333333,30.26916289265731,127,54,69.33333333333333,26.138519893487125,683.2222222222222,60,60,20,1,2970983.1714630127,14810271.978378296,15.974044799804688,5919652.697586919,14854915.857315063,14832023.859024048,22891.998291015625,7427457.928657532,7404565.930366516,14833314.895629883,14810271.978378296,23042.917251586914,7416657.447814941,7393614.5305633545,0,0,0,0,1,0,0,0,0,0,0,1.0,69.33333333333333,255,272,0.0,0.0,0.0,0.0,14788686.990737915,21584.98764038086,4944327.036539714,6961013.695183128,0.0,0.0,0.0,0.0,0.0,0.0,54.333333333333336,84.33333333333333,0,3,3,163,253,,,,,,,,,,,,,,
10.20.99.60,172.217.163.243,61660,443,6,2021-04-12 22:38:56,14862967.96798706,32.02590498918139,0.4709691910173734,0.20184393900744574,0.26912525200992765,3,4,163,313,55.0,54.0,54.333333333333336,0.4714045207910317,127.0,60.0,78.25,28.252212302756046,127,54,68.0,24.418962186909464,596.2857142857143,60,80,20,1,2477161.3279978433,14803898.096084595,25.033950805664062,5512694.484138085,14862967.96798706,14826746.940612793,36221.02737426758,7431483.98399353,7395262.956619263,14840251.922607422,14803898.096084595,8010.8642578125,4946750.640869141,6970060.751239199,0,0,0,0,1,0,0,0,0,0,0,1.3333333333333333,68.0,253,269,0.0,0.0,0.0,0.0,14781207.084655762,22691.011428833008,4943975.13071696,6955973.763879954,0.0,0.0,0.0,0.0,0.0,0.0,54.333333333333336,78.25,0,3,4,163,313,,,,,,,,,,,,,,
10.20.99.60,8.8.4.4,57506,443,17,2021-04-12 22:39:09,5843736.171722412,1967.405725062245,6.673812583928639,3.251344592170362,3.422467991758276,19,20,4310,7187,1392.0,75.0,226.8421052631579,287.759816359681,1392.0,67.0,359.35,364.03259126072766,1392,67,294.79487179487177,335.6885140055286,112686.77843523998,152,160,8,19,153782.53083480033,3893644.094467163,0.0,629242.3752825796,5843736.171722412,3893644.094467163,54.12101745605469,324652.009540134,883415.9222797564,5791759.014129639,3921159.029006958,0.0,304829.4217962968,873140.9561490272,0,0,0,0,1,0,0,0,0,0,0,1.0526315789473684,294.79487179487177,0,0,3893428.087234497,241.99485778808594,700827.2409439087,1224730.4853176726,3893416.166305542,25396.347045898438,712856.4715385437,1218241.5814779499,459.0,4.0,1738.0,7.0,1602.7772712287162,27612501.333333332,226.8421052631579,359.35,0,19,20,4310,7187,,,,,,,,,,,,,,
10.20.99.60,216.58.199.100,57507,443,17,2021-04-12 22:39:09,1091501.9512176514,458700.0503677188,433.34782816680575,87.9522019112333,345.39562625557244,96,377,13978,486694,1392.0,75.0,145.60416666666666,222.09178278954604,1392.0,67.0,1290.9655172413793,320.12085148213157,1392,67,1058.5031712473574,551.27503226159,303904.16119501716,768,3016,8,96,2312.504133935702,322398.9009857178,0.0,17002.005273634346,1091501.9512176514,322523.832321167,40.76957702636719,11489.494223343698,36774.88767292742,1034621.000289917,322475.9101867676,0.0,2751.651596515737,19742.415802448344,0,0,0,0,1,0,0,0,0,0,0,3.9270833333333335,1058.5031712473574,0,0,322351.69410705566,42.91534423828125,47974.796856150904,75558.21472942896,322357.8929901123,5162.715911865234,41157.686710357666,70649.97635870289,1145.5,5.5,9530.173913043478,7.413043478260869,13482.023498115717,6200329.592424989,145.60416666666666,1290.9655172413793,0,96,377,13978,486694,,,,,,,,,,,,,,
10.20.99.60,123.30.175.107,61711,443,6,2021-04-12 22:39:10,0.0,0,0,0,0,1,0,55,0,55.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,55,55,55.0,0.0,0.0,20,0,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,55.0,252,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0,1,0,55,0,,,,,,,,,,,,,,
10.20.99.60,142.250.66.99,57508,443,17,2021-04-12 22:39:10,112004.99534606934,86701.4901433215,116.06625186522288,62.49721254281232,53.56903932241056,7,6,4775,4936,1392.0,75.0,682.1428571428571,621.8969663334063,1392.0,67.0,822.6666666666666,599.0497104210597,1392,67,747.0,615.4580533103904,378788.6153846154,56,48,8,7,9333.749612172445,47590.017318725586,0.0,15659.316100228767,112004.99534606934,48037.052154541016,41.961669921875,18667.49922434489,18883.546026415966,73298.93112182617,54817.914962768555,0.0,14659.786224365234,20680.00234525618,0,0,0,0,1,0,0,0,0,0,0,0.8571428571428571,747.0,0,0,43103.933334350586,5914.211273193359,28867.801030476887,16386.26264254175,47548.05564880371,5033.254623413086,25037.58668899536,18327.62340110078,3065.0,4.0,0.0,0.0,486123.7194176593,0.0,682.1428571428571,822.6666666666666,0,7,6,4775,4936,,,,,,,,,,,,,,
10.20.99.60,142.250.204.34,57510,443,17,2021-04-12 22:39:10,173760.17570495605,38950.23685687353,69.06070364693889,40.28541046071435,28.775293186224534,7,5,4722,2046,1392.0,75.0,674.5714285714286,620.8689434155643,1392.0,67.0,409.2,513.0405052235154,1392,67,564.0,593.0007026415174,351649.8333333333,56,40,8,7,15796.37960954146,63223.12355041504,0.95367431640625,21198.962619739756,173760.17570495605,63223.12355041504,42.91534423828125,28960.029284159344,23594.707220578886,125701.904296875,86438.89427185059,0.95367431640625,31425.47607421875,33337.69068817362,0,0,0,0,1,0,0,0,0,0,0,0.7142857142857143,564.0,0,0,63017.12989807129,42.91534423828125,36710.42124430338,26732.595763127927,62742.23327636719,27977.22816467285,46076.21828715006,14228.878109990252,0.0,0.0,0.0,0.0,0.0,0.0,674.5714285714286,409.2,0,7,5,4722,2046,,,,,,,,,,,,,,
10.20.99.60,185.199.110.154,61664,443,6,2021-04-12 22:39:13,37779.09278869629,3202.8296888114755,52.93933369936323,26.469666849681616,26.469666849681616,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,2060,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66,1.0,0.033913724,0.049001936,0.03332702,0.037306875,0.023849852,2.8935453e-08,0.26666716,0.4048843,7.071894e-05,0.062493287,0.08680899,0.0016721248,3.8479284e-06
10.20.99.60,142.250.66.110,57512,443,17,2021-04-12 22:39:14,468255.99670410156,51456.895735658916,64.06751907324207,27.762591598404896,36.30492747483717,13,17,5422,18673,1392.0,75.0,417.0769230769231,541.0311325520304,1392.0,67.0,1098.4117647058824,525.4292428799109,1392,67,803.1666666666666,630.2992455087415,397277.1388888888,104,136,8,13,16146.758507037985,166775.94184875488,0.0,39679.293246323214,468255.99670410156,166775.94184875488,41.961669921875,39021.33305867513,59142.79471583888,253343.8205718994,179986.00006103516,0.0,15833.988785743713,45195.07472159955,0,0,0,0,1,0,0,0,0,0,0,1.3076923076923077,803.1666666666666,0,0,166191.10107421875,41.961669921875,80078.0455271403,67966.07643958193,166733.980178833,12639.999389648438,101830.08511861165,65210.44406004946,4335.0,4.0,5452.333333333333,4.666666666666667,25938.22669529305,231936.08654554797,417.0769230769231,1098.4117647058824,0,13,17,5422,18673,,,,,,,,,,,,,,
10.20.99.60,142.250.204.131,57513,443,17,2021-04-12 22:39:15,48603.057861328125,58823.45938309395,61.72451141982576,41.14967427988384,20.57483713994192,2,1,1467,1392,1392.0,75.0,733.5,658.5,1392.0,1392.0,1392.0,0.0,1392,75,953.0,620.8397538817887,385442.0,16,8,8,2,24301.528930664062,48150.062561035156,452.99530029296875,23848.533630371094,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,953.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.5,1392.0,0,2,1,1467,1392,0.99999654,0.00013968878,0.00012411624,1.6078959e-09,2.6704754e-05,4.7798167e-05,3.4563534e-16,9.046408e-06,0.41009918,8.795705e-09,7.670938e-07,0.5873649,0.0021877608,8.030139e-11
10.20.99.60,172.217.174.206,57514,443,17,2021-04-12 22:39:15,48120.02182006836,59413.93814596443,62.34411138086509,41.56274092057672,20.78137046028836,2,1,1467,1392,1392.0,75.0,733.5,658.5,1392.0,1392.0,1392.0,0.0,1392,75,953.0,620.8397538817887,385442.0,16,8,8,2,24060.01091003418,47753.81088256836,366.2109375,23693.79997253418,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,953.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.5,1392.0,0,2,1,1467,1392,0.99999654,0.00013968068,0.00012410762,1.6076801e-09,2.6701575e-05,4.7793023e-05,3.4558957e-16,9.044814e-06,0.41009888,8.794254e-09,7.668825e-07,0.58736557,0.0021874085,8.029427e-11
10.20.99.60,142.250.199.78,57515,443,17,2021-04-12 22:39:15,96056.93817138672,78245.25893787913,104.1049214181468,62.46295285088808,41.64196856725872,6,4,5081,2435,1392.0,75.0,846.8333333333334,590.4104269253908,1392.0,67.0,608.75,546.6568279094298,1392,67,751.6,585.0540487852383,342288.24,48,32,8,6,10672.99313015408,48939.94331359863,0.0,16590.520625713463,96056.93817138672,49489.02130126953,36.95487976074219,19211.387634277344,23393.42693905851,46869.99320983887,29005.050659179688,0.0,15623.331069946289,11946.878461429242,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,751.6,0,0,0.0,0.0,0.0,0.0,48939.94331359863,28028.96499633789,38484.45415496826,10455.489158630371,3446.0,4.0,0.0,0.0,8834701.457212714,0.0,846.8333333333334,608.75,0,6,4,5081,2435,,,,,,,,,,,,,,
10.20.99.60,23.198.121.17,61627,443,6,2021-04-12 22:39:15,23885.011672973633,5065.938491330691,83.73452051786266,41.86726025893133,41.86726025893133,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,254,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66,1.0,0.028459465,0.045766555,0.030814674,0.03081607,0.021529729,2.9762548e-08,0.21276699,0.5072967,6.135638e-05,0.040638614,0.080714814,0.0011310307,3.9454626e-06
10.20.99.60,104.16.53.111,61647,443,6,2021-04-12 22:39:16,4703.998565673828,25722.796958945768,425.1701976685251,212.58509883426254,212.58509883426254,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,257,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66,1.0,0.028495213,0.045752123,0.030815138,0.030805485,0.021564351,2.9700765e-08,0.21228912,0.5076553,6.137886e-05,0.040731493,0.08069525,0.001131225,3.9377155e-06
10.20.99.60,13.227.53.29,61674,443,6,2021-04-12 22:39:03,14883285.999298096,38.56675199462472,0.6047051706474259,0.2687578536210782,0.3359473170263477,4,5,217,357,55.0,54.0,54.25,0.4330127018922193,93.0,60.0,71.4,12.642784503423286,93,54,63.77777777777778,12.708507891940194,161.50617283950618,80,100,20,1,1860410.749912262,14830852.031707764,0.95367431640625,4902378.40989734,14858005.046844482,14857866.048812866,39.10064697265625,4952668.348948161,7004032.462611703,14856328.010559082,14830852.031707764,0.95367431640625,3714082.0026397705,6418278.4593456,0,0,0,0,1,0,0,0,0,0,0,1.25,63.77777777777778,254,133,0.0,0.0,0.0,0.0,14803894.04296875,25241.851806640625,4952031.294504802,6966318.991988533,0.0,0.0,75.0,4.0,0.0,2943.949688359818,54.25,71.4,0,4,5,217,357,,,,,,,,,,,,,,
10.20.99.60,172.217.25.3,61697,443,6,2021-04-12 22:39:18,22742.98667907715,5320.321455902548,87.93919761822394,43.96959880911197,43.96959880911197,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,255,289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66,1.0,0.028427586,0.045733348,0.030786585,0.030777588,0.021523176,2.9745e-08,0.21241215,0.5078735,6.132412e-05,0.040578905,0.08069248,0.0011293769,3.943644e-06
203.162.172.108,10.20.99.60,5938,61594,6,2021-04-12 22:38:31,90390594.95925903,5383.469377752494,31.50770277907402,14.901992852321877,16.605709926752144,1347,1501,126521,360094,708.0,60.0,93.92798812175204,36.713138009238364,1478.0,54.0,239.90273151232512,389.0284502566975,1478,54,170.8620084269663,292.76684431416425,85712.4251296741,26940,30020,20,1347,31749.418672026357,1949234.962463379,0.0,152546.30356859296,90338838.10043335,2067193.9849853516,0.0,67116.52161993562,228295.24643086098,90390564.91851807,1949234.962463379,12.159347534179688,60260.376612345375,209672.83191173954,0,0,0,0,1,0,0,0,0,0,0,1.1143281365998514,170.8620084269663,1024,254,1938245.0580596924,30.040740966796875,97698.98605599644,280280.561341897,1908265.8290863037,5000.829696655273,74297.44089492643,242074.47993120836,289.984496124031,6.488372093023256,3118.1884057971015,6.550724637681159,1925.3767692300444,2741409.723831425,93.92798812175204,239.90273151232512,0,1347,1501,126521,360094,,,,,,,,,,,,,,
10.20.99.60,203.162.172.107,61537,5938,6,2021-04-12 22:38:31,90609798.1929779,4472.87167704352,22.006450072355765,13.442254858640583,8.564195213715182,1218,776,314730,90556,1478.0,54.0,258.3990147783251,401.52236172006974,1514.0,60.0,116.69587628865979,224.2356094372525,1514,54,203.2527582748245,350.4565560779379,122819.7976980088,24360,15520,20,1007,45464.02317761059,1950237.0357513428,0.0,188989.79547221435,90609798.1929779,1950237.0357513428,1.1920928955078125,74453.40853983394,240078.82329667459,90560460.0906372,2010870.9335327148,0.0,116852.20656856414,312460.936312927,0,0,0,0,1,0,0,0,0,0,0,0.6371100164203612,203.2527582748245,251,1021,1936628.1032562256,5.0067901611328125,146016.20943935073,344654.19037489744,1909801.0063171387,5026.817321777344,110820.54503117263,300447.3897015795,2823.03125,6.625,1523.5,6.4,1757180.5428187172,87007.85442642415,258.3990147783251,116.69587628865979,0,1218,776,314730,90556,,,,,,,,,,,,,,
10.20.98.115,10.20.103.255,54453,54915,17,2021-04-12 22:38:31,90053966.99905396,304.81722143665667,0.9994007260218251,0.9994007260218251,0.0,90,0,27450,0,305.0,305.0,305.0,0.0,0.0,0.0,0.0,0.0,305,305,305.0,0.0,0.0,720,0,8,90,1011842.3258320669,1992117.166519165,904999.0177154541,105360.64150711574,90053966.99905396,1992117.166519165,904999.0177154541,1011842.3258320669,105360.64150711574,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,305.0,0,0,1003227.2338867188,40.0543212890625,59880.40566444397,198592.5479356976,1007025.0034332275,5529.880523681641,78861.38269978185,241670.73723896447,1052.0,4.0,0.0,0.0,353.77327489932384,0.0,305.0,0.0,0,90,0,27450,0,,,,,,,,,,,,,,
10.20.98.115,10.20.103.255,54915,54915,17,2021-04-12 22:38:31,90056335.92605591,308.1959721611289,1.010478597249603,1.010478597249603,0.0,91,0,27755,0,305.0,305.0,305.0,0.0,0.0,0.0,0.0,0.0,305,305,305.0,0.0,0.0,728,0,8,91,1000625.9547339545,1049187.8986358643,906216.8598175049,14604.13022816253,90056335.92605591,1049187.8986358643,906216.8598175049,1000625.9547339545,14604.13022816253,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,305.0,0,0,142971.03881835938,1167.0589447021484,21987.72077207212,27303.74780622261,1008445.9781646729,5095.005035400391,45524.11351885115,165864.4496818235,1052.0,4.0,0.0,0.0,352.846160551063,0.0,305.0,0.0,0,91,0,27755,0,,,,,,,,,,,,,,
10.20.102.105,255.255.255.255,17500,17500,17,2021-04-12 22:38:34,90017150.16365051,9.420427090374915,0.04443597684139111,0.04443597684139111,0.0,4,0,848,0,212.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0,212,212,212.0,0.0,0.0,32,0,8,4,30005716.72121684,30007772.92251587,30003954.1721344,1572.7655763498192,90017150.16365051,30007772.92251587,30003954.1721344,30005716.72121684,1572.7655763498192,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,212.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,0,4,0,848,0,,,,,,,,,,,,,,
10.20.102.105,10.20.103.255,17500,17500,17,2021-04-12 22:38:34,90017148.97155762,9.420427215129191,0.044435977429854674,0.044435977429854674,0.0,4,0,848,0,212.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0,212,212,212.0,0.0,0.0,32,0,8,4,30005716.32385254,30007771.968841553,30003953.93371582,1572.439052688007,90017148.97155762,30007771.968841553,30003953.93371582,30005716.32385254,1572.439052688007,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,212.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,0,4,0,848,0,,,,,,,,,,,,,,
10.20.99.60,10.20.56.31,61717,7680,6,2021-04-12 22:39:11,15049368.858337402,21.927829871561613,0.33223984653881233,0.33223984653881233,0.0,5,0,330,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66,66,66.0,0.0,0.0,100,0,20,0,3762342.2145843506,8007996.7975616455,1012538.9099121094,2678997.654945287,15049368.858337402,8007996.7975616455,1012538.9099121094,3762342.2145843506,2678997.654945287,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,3992998.6000061035,1001296.0433959961,2001999.1993904114,1219069.0898124597,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0,5,0,330,0,,,,,,,,,,,,,,
10.20.99.60,172.217.24.35,61713,443,6,2021-04-12 22:39:27,22969.00749206543,5267.968154122422,87.07385378714747,43.536926893573735,43.536926893573735,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,252,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66,1.0,0.028425947,0.045732543,0.030785399,0.030777166,0.021522347,2.974535e-08,0.21241713,0.50787556,6.132332e-05,0.040577244,0.080691986,0.0011293574,3.9437205e-06
10.20.99.60,142.250.66.142,61756,443,17,2021-04-12 22:38:40,93135985.85128784,42.85132071691937,0.3006356752878332,0.1288438608376428,0.1717918144501904,12,16,2012,1979,678.0,76.0,167.66666666666666,206.06929794502517,470.0,68.0,123.6875,127.96958561998238,678,68,142.53571428571428,167.4234328502045,28030.60586734694,96,128,8,12,3449480.957455105,15005066.871643066,0.0,5812212.657746127,93135985.85128784,15005066.871643066,1190.185546875,8466907.804662531,6384573.219464179,93098971.84371948,15041749.954223633,0.0,6206598.122914632,6627436.837014001,0,0,0,0,1,0,0,0,0,0,0,1.3333333333333333,142.53571428571428,0,0,14975257.873535156,4968.6431884765625,9112997.61136373,6380497.784151015,14998192.78717041,6157.875061035156,6187832.101186116,6610705.418423719,0.0,0.0,0.0,0.0,0.0,0.0,167.66666666666666,123.6875,0,12,16,2012,1979,,,,,,,,,,,,,,
10.20.97.49,255.255.255.255,17500,17500,17,2021-04-12 22:38:41,90170246.12426758,15.348743731858608,0.08872106203386479,0.08872106203386479,0.0,8,0,1384,0,173.0,173.0,173.0,0.0,0.0,0.0,0.0,0.0,173,173,173.0,0.0,0.0,64,0,8,8,12881463.732038226,30067651.987075806,3638.9827728271484,14868836.364105329,90170246.12426758,30067651.987075806,3638.9827728271484,12881463.732038226,14868836.364105329,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,173.0,0,0,30038062.810897827,4935.979843139648,20026695.56935628,14157521.98262583,30064013.00430298,30035624.742507935,30045955.578486126,12812.714904531207,0.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,0,8,0,1384,0,,,,,,,,,,,,,,
10.20.97.49,10.20.103.255,17500,17500,17,2021-04-12 22:38:41,90165653.9440155,7.674762725390621,0.044362790320177,0.044362790320177,0.0,4,0,692,0,173.0,173.0,173.0,0.0,0.0,0.0,0.0,0.0,173,173,173.0,0.0,0.0,32,0,8,4,30055217.9813385,30073202.84843445,30045298.099517822,12739.747345550946,90165653.9440155,30073202.84843445,30045298.099517822,30055217.9813385,12739.747345550946,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,173.0,0,0,0.0,0.0,0.0,0.0,30047152.996063232,27904.748916625977,15037528.87248993,15009624.123573303,0.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,0,4,0,692,0,,,,,,,,,,,,,,
10.20.98.115,255.255.255.255,17500,17500,17,2021-04-12 22:38:43,90398427.96325684,18.761388203446998,0.08849711416720282,0.08849711416720282,0.0,8,0,1696,0,212.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0,212,212,212.0,0.0,0.0,64,0,8,8,12914061.13760812,30155336.141586304,1499.8912811279297,14909362.30303799,90398427.96325684,30155336.141586304,1499.8912811279297,12914061.13760812,14909362.30303799,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,212.0,0,0,30152242.183685303,1713.9911651611328,20091603.67647807,14205703.008935966,30153622.150421143,30108705.043792725,30127498.706181843,19055.723434978405,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,0,8,0,1696,0,,,,,,,,,,,,,,
10.20.98.115,10.20.103.255,17500,17500,17,2021-04-12 22:38:43,90386399.98435974,9.381942417739129,0.044254445366694005,0.044254445366694005,0.0,4,0,848,0,212.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0,212,212,212.0,0.0,0.0,32,0,8,4,30128799.99478658,30159020.90072632,30102157.11593628,23352.005103795367,90386399.98435974,30159020.90072632,30102157.11593628,30128799.99478658,23352.005103795367,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,212.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,0,4,0,848,0,,,,,,,,,,,,,,
10.20.99.60,63.32.147.35,61622,443,6,2021-04-12 22:39:16,14123616.218566895,41.63239717792782,0.6372305690499156,0.28321358624440696,0.3540169828055087,4,5,217,371,55.0,54.0,54.25,0.4330127018922193,100.0,60.0,74.2,15.829087149927503,100,54,65.33333333333333,15.412837362262522,237.55555555555554,80,100,20,1,1765452.0273208618,13702849.864959717,0.0,4512787.335285485,13913180.112838745,13913082.122802734,37.90855407714844,4637726.704279582,6558666.714359355,13913413.047790527,13702849.864959717,0.0,3478353.261947632,5903741.006591641,0,0,0,0,1,0,0,0,0,0,0,1.25,65.33333333333333,5211,136,0.0,0.0,0.0,0.0,13492646.69418335,210203.1707763672,4637749.354044597,6261357.956429052,0.0,0.0,89.0,4.0,0.0,422.6759816387859,54.25,74.2,0,4,5,217,371,,,,,,,,,,,,,,
10.20.99.60,37.252.229.165,60676,5938,6,2021-04-12 22:39:33,5229833.841323853,66.54131097822969,0.9560533186527254,0.5736319911916352,0.38242132746109014,3,2,210,138,78.0,54.0,70.0,11.313708498984761,78.0,60.0,69.0,9.0,78,54,69.6,10.461357464497617,109.44000000000001,60,40,20,2,1307458.4603309631,4970040.082931519,42692.89970397949,2114839.007362236,5095993.995666504,4970040.082931519,125953.91273498535,2547996.997833252,2422043.0850982666,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,69.6,256,1023,0.0,0.0,0.0,0.0,4927347.183227539,83261.01303100586,2505304.0981292725,2422043.0850982666,0.0,0.0,0.0,0.0,0.0,0.0,70.0,69.0,0,3,2,210,138,,,,,,,,,,,,,,
